ObjectID_1;codine;Municipio;Total;Hombres;Mujeres;Superficie;Densidad;TotCentros;TotHospita;TotCentr_1;TotServici;Shape__Are;Shape__Len;codigo;hombres_0_;hombres_21;hombres_41;hombres_61;hombres__8;mujeres_0_;mujeres_21;mujeres_41;mujeres_61;mujeres__8;total_0_20;total_21_4;total_41_6;total_61_8;total__80
7223;46192;Petrés;1147,000000000000000;576,000000000000000;571,000000000000000;1,874612096100000;611,859916184999975;2;0;0;2;0,000196815261351;0,072671132137500;46192,000000000000000;129,000000000000000;98,000000000000000;201,000000000000000;114,000000000000000;26,000000000000000;116,000000000000000;123,000000000000000;201,000000000000000;100,000000000000000;31,000000000000000;227,000000000000000;221,000000000000000;402,000000000000000;214,000000000000000;57,000000000000000
7218;46187;Palma de Gandía;1824,000000000000000;960,000000000000000;864,000000000000000;13,906982559199999;131,157135793999998;2;0;0;2;0,001445010544170;0,284400917228000;46187,000000000000000;157,000000000000000;207,000000000000000;321,000000000000000;220,000000000000000;46,000000000000000;132,000000000000000;185,000000000000000;268,000000000000000;213,000000000000000;66,000000000000000;364,000000000000000;392,000000000000000;589,000000000000000;433,000000000000000;112,000000000000000
7219;46188;Palmera;1030,000000000000000;518,000000000000000;512,000000000000000;0,977831919873000;1053,350764139999910;2;0;0;2;0,000101597720222;0,054417485940700;46188,000000000000000;120,000000000000000;103,000000000000000;200,000000000000000;69,000000000000000;17,000000000000000;124,000000000000000;107,000000000000000;180,000000000000000;78,000000000000000;23,000000000000000;223,000000000000000;210,000000000000000;380,000000000000000;147,000000000000000;40,000000000000000
7224;46193;Picanya;11866,000000000000000;5860,000000000000000;6006,000000000000000;7,241330371780000;1638,649169530000108;13;0;0;13;0,000757575255599;0,153822685354000;46193,000000000000000;1321,000000000000000;1225,000000000000000;1920,000000000000000;1151,000000000000000;182,000000000000000;1160,000000000000000;1262,000000000000000;1957,000000000000000;1314,000000000000000;313,000000000000000;2546,000000000000000;2487,000000000000000;3877,000000000000000;2465,000000000000000;495,000000000000000
7221;46190;Paterna;74508,000000000000000;36672,000000000000000;37836,000000000000000;35,816971323200001;2080,242891779999809;59;0;0;59;0,003751882000070;0,361769877312000;46190,000000000000000;9542,000000000000000;7702,000000000000000;12438,000000000000000;5757,000000000000000;852,000000000000000;8754,000000000000000;8301,000000000000000;12562,000000000000000;6712,000000000000000;1507,000000000000000;17244,000000000000000;16003,000000000000000;25000,000000000000000;12469,000000000000000;2359,000000000000000
7225;46194;Picassent;22641,000000000000000;11310,000000000000000;11331,000000000000000;85,709274965099993;264,160442487000012;20;0;0;20;0,008955822490610;0,397092600039000;46194,000000000000000;2562,000000000000000;2424,000000000000000;3878,000000000000000;1979,000000000000000;365,000000000000000;2357,000000000000000;2526,000000000000000;3660,000000000000000;2183,000000000000000;605,000000000000000;4986,000000000000000;4950,000000000000000;7538,000000000000000;4162,000000000000000;970,000000000000000
7226;46195;Piles;3207,000000000000000;1585,000000000000000;1622,000000000000000;3,904330597630000;821,395606701000020;3;0;0;3;0,000405674086656;0,090199989582400;46195,000000000000000;329,000000000000000;346,000000000000000;560,000000000000000;280,000000000000000;52,000000000000000;321,000000000000000;382,000000000000000;515,000000000000000;307,000000000000000;97,000000000000000;675,000000000000000;728,000000000000000;1075,000000000000000;587,000000000000000;149,000000000000000
7227;46196;Pinet;150,000000000000000;74,000000000000000;76,000000000000000;11,889239501800001;12,616450360600000;0;0;0;0;0,001236017966540;0,176794223267000;46196,000000000000000;6,000000000000000;18,000000000000000;18,000000000000000;29,000000000000000;1,000000000000000;6,000000000000000;14,000000000000000;21,000000000000000;27,000000000000000;8,000000000000000;24,000000000000000;32,000000000000000;39,000000000000000;56,000000000000000;9,000000000000000
7228;46197;Polinyà de Xúquer;2550,000000000000000;1318,000000000000000;1232,000000000000000;9,172739547610000;277,997645825000006;4;0;0;4;0,000956358257452;0,222739294754000;46197,000000000000000;278,000000000000000;255,000000000000000;463,000000000000000;256,000000000000000;55,000000000000000;250,000000000000000;251,000000000000000;388,000000000000000;269,000000000000000;74,000000000000000;533,000000000000000;506,000000000000000;851,000000000000000;525,000000000000000;129,000000000000000
7229;46198;Potries;1108,000000000000000;574,000000000000000;534,000000000000000;3,072861411180000;360,575975202999985;4;0;0;4;0,000319150182785;0,103669342357000;46198,000000000000000;98,000000000000000;134,000000000000000;183,000000000000000;129,000000000000000;24,000000000000000;65,000000000000000;124,000000000000000;179,000000000000000;128,000000000000000;38,000000000000000;232,000000000000000;258,000000000000000;362,000000000000000;257,000000000000000;62,000000000000000
